ID	LLDeep_0001	LLDeep_0003	LLDeep_0010	LLDeep_0011	LLDeep_0012	LLDeep_0015	LLDeep_0018	LLDeep_0021	LLDeep_0022	LLDeep_0024	LLDeep_0026	LLDeep_0027	LLDeep_0028	LLDeep_0029	LLDeep_0030	LLDeep_0033	LLDeep_0034	LLDeep_0037	LLDeep_0039	LLDeep_0043	LLDeep_0047	LLDeep_0052	PRISM_7122	PRISM_7147	PRISM_7150	PRISM_7153	PRISM_7184	PRISM_7238	PRISM_7406	PRISM_7408	PRISM_7421	PRISM_7445	PRISM_7486	PRISM_7496	PRISM_7506	PRISM_7547	PRISM_7658	PRISM_7662	PRISM_7744	PRISM_7759	PRISM_7762	PRISM_7776	PRISM_7791	PRISM_7843	PRISM_7847	PRISM_7852	PRISM_7855	PRISM_7858	PRISM_7860	PRISM_7861	PRISM_7862	PRISM_7870	PRISM_7874	PRISM_7875	PRISM_7879	PRISM_7897	PRISM_7899	PRISM_7904	PRISM_7906	PRISM_7908	PRISM_7909	PRISM_7910	PRISM_7911	PRISM_7912	PRISM_7938	PRISM_7941	PRISM_7947	PRISM_7948	PRISM_7955	PRISM_7971	PRISM_7989	PRISM_8095	PRISM_8096	PRISM_8101	PRISM_8106	PRISM_8129	PRISM_8226	PRISM_8244	PRISM_8264	PRISM_8275	PRISM_8283	PRISM_8332	PRISM_8336	PRISM_8361	PRISM_8374	PRISM_8377	PRISM_8406	PRISM_8441	PRISM_8444	PRISM_8447	PRISM_8452	PRISM_8458	PRISM_8462	PRISM_8464	PRISM_8466	PRISM_8467	PRISM_8475	PRISM_8480	PRISM_8483	PRISM_8485	PRISM_8496	PRISM_8502	PRISM_8503	PRISM_8511	PRISM_8513	PRISM_8515	PRISM_8523	PRISM_8534	PRISM_8537	PRISM_8550	PRISM_8564	PRISM_8565	PRISM_8573	PRISM_8577	PRISM_8589	PRISM_8591	PRISM_8592	PRISM_8605	PRISM_8624	PRISM_8628	PRISM_8629	PRISM_8667	PRISM_8675	PRISM_8683	PRISM_8692	PRISM_8696	PRISM_8728	PRISM_8734	PRISM_8735	PRISM_8746	PRISM_8749	PRISM_8753	PRISM_8754	PRISM_8758	PRISM_8764	PRISM_8765	PRISM_8774	PRISM_8776	PRISM_8778	PRISM_8783	PRISM_8784	PRISM_8785	PRISM_8788	PRISM_8789	PRISM_8794	PRISM_8795	PRISM_8800	PRISM_8802	PRISM_8803	PRISM_8805	PRISM_8806	PRISM_8807	PRISM_8809	PRISM_8815	PRISM_8841	PRISM_8843	PRISM_8844	PRISM_8846	PRISM_8847	PRISM_8849	PRISM_8878	PRISM_8882	PRISM_8892	PRISM_8894	PRISM_8898	PRISM_8924	PRISM_8932	PRISM_8982	PRISM_8998	PRISM_9010	PRISM_9018	PRISM_9030	PRISM_9033	PRISM_9074	PRISM_9079	PRISM_9126	PRISM_9148	UMCGIBD00004	UMCGIBD00027	UMCGIBD00030	UMCGIBD00032	UMCGIBD00041	UMCGIBD00053	UMCGIBD00064	UMCGIBD00072	UMCGIBD00077	UMCGIBD00082	UMCGIBD00106	UMCGIBD00112	UMCGIBD00122	UMCGIBD00126	UMCGIBD00141	UMCGIBD00145	UMCGIBD00167	UMCGIBD00208	UMCGIBD00233	UMCGIBD00238	UMCGIBD00249	UMCGIBD00250	UMCGIBD00254	UMCGIBD00266	UMCGIBD00269	UMCGIBD00327	UMCGIBD00347	UMCGIBD00361	UMCGIBD00371	UMCGIBD00389	UMCGIBD00393	UMCGIBD00412	UMCGIBD00442	UMCGIBD00458	UMCGIBD00461	UMCGIBD00485	UMCGIBD00508	UMCGIBD00529	UMCGIBD00539	UMCGIBD00588	UMCGIBD00593	UMCGIBD00613	UMCGIBD00645
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_CAG_257	0.0	0.0	1.92701	0.0	0.0092	0.0	0.0	0.0	0.0	0.0	0.00673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58134	0.0	0.0	0.0	4.46847	0.00438	0.07424	0.65288	0.45401	0.11914	0.0	4.566	0.77934	17.4526	0.10443	0.0649	0.09527	0.64806	0.00779	0.0	0.00089	0.03995	0.69664	2.69018	1.35923	0.0	0.0	0.00787	0.20801	0.15036	0.45312	0.01185	0.0	27.73589	0.0	0.0	0.0	0.0	0.0	0.00458	0.03365	0.0	0.0	0.0	0.73315	0.0	0.0035	0.00182	6.00161	3.94707	0.0	0.0	0.0	0.0	0.0	0.05944	0.0	0.0	0.0	9.89693	0.01362	1.54154	0.0	0.00331	0.0	2.51012	0.0	1.10532	0.56732	0.00231	0.04665	0.02454	0.0	11.44982	0.36282	16.65301	0.07228	0.16035	0.00797	0.0	8.3635	1.76659	1.60695	0.0	0.0	0.0	1.05959	0.03431	0.24699	0.0	33.72812	0.0	25.83458	0.00049	0.16642	0.0	0.0	0.0	1.20761	0.0	21.9636	0.0	0.0013	3.53011	1.53903	0.0	0.0	0.01006	0.23709	0.29237	0.0	0.0	2.65596	1.4508	0.0	0.05264	0.0	0.0	0.01454	0.00025	0.0	10.54759	0.03011	0.02357	0.0	0.0	0.06027	0.24773	0.04189	0.118	1.45284	0.00225	0.0	0.0	0.0	0.0	0.03279	0.16711	0.01126	2.13419	0.21598	0.0	0.00072	0.0	0.0	0.0	0.01892	0.09333	0.0	0.0	0.07622	0.02006	0.0	0.0	0.0	0.0	0.0	0.02615	0.13445	0.0	0.37513	0.0	0.10199	2.57033	0.23137	0.77566	0.24418	5.13198	0.62689	4.20331	0.07444	0.0	0.19219	0.21056	0.0	0.0	0.0	0.00964	0.0	0.09089	0.0	0.0	0.0	0.01408	0.0	0.0	0.0	0.15098	0.0	1.49685	0.27399	0.00981	0.0	0.0	0.72141	0.0	0.11088	0.01995	0.0	0.1208	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_sp_N6H1_15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.96154	0.0	0.0	0.0	0.0	0.0	0.0	0.04016	0.0	0.0	0.0	0.0	0.0	0.19131	0.00837	0.0	0.0	0.05137	0.0	0.0	0.0	0.0	0.79956	0.09202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67624	0.0	0.01388	0.0	0.0	0.0	0.03841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01306	0.0	0.0	0.0	0.0	0.33821	0.03297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.73313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0	0.0	0.0	0.0	0.02345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.11512	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36705	0.0	0.64136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.27301	1.36552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Blautia_wexlerae	0.01808	3.87241	0.0	1.16848	4.03159	0.25115	0.35469	2.16503	0.12237	2.49883	3.14984	0.23185	0.17841	0.89523	0.51253	0.07228	1.07889	0.17617	12.38597	0.4747	2.52642	3.29311	0.00495	0.06717	0.38008	0.85273	0.18036	1.67332	0.00569	1.85108	3.23794	0.00745	0.98034	0.28252	0.03147	4.76183	0.94906	0.12989	0.10054	7.99004	14.19267	1.28655	7.8459	0.00356	0.14431	1.49962	3.64626	0.25084	4.73339	2.85021	0.6005	15.71731	0.8747	1.12441	0.29681	0.35592	1.733	1.34767	0.89121	1.12466	0.67389	0.06343	0.14368	0.6039	0.0	0.01113	0.01698	11.50115	0.12129	0.0	0.01671	0.00888	1.2246	0.56976	3.5509	9.73213	0.0	0.04501	0.08827	1.72219	0.02026	0.1081	0.0047	8.85653	0.00746	21.42603	0.02481	0.44447	0.06296	0.76621	0.3815	6.65737	0.33572	0.0	1.86742	0.28519	0.08752	0.0	0.02367	0.13311	2.48366	0.0	1.08146	17.76683	0.15715	0.05746	5.55227	0.00968	0.0195	0.01718	1.14817	0.00173	3.00213	0.3294	2.01249	17.25059	3.70077	0.73183	10.48156	0.16874	0.00626	0.0	36.54562	0.34661	0.21466	0.94524	0.91436	4.55155	0.13269	0.0	0.01094	0.0708	0.37446	0.0003	0.68906	0.04424	0.24081	0.6007	0.08587	0.00177	0.34592	0.31598	0.18412	0.10397	0.30998	1.93884	0.00222	0.19822	0.00088	2.03799	0.00594	0.00779	0.00931	0.34563	7.38527	1.20246	0.0	6.59017	0.0	0.0	0.10434	2.29779	10.82602	0.70429	0.88387	0.06873	0.0	0.02843	1.71701	0.06673	0.94575	0.00532	0.0	12.08186	0.12212	0.77954	0.00746	0.29145	1.05404	2.65872	0.01723	11.3793	7.73877	10.40467	0.1665	7.68736	6.6088	10.9567	6.77353	0.0	21.37562	1.06878	0.0	1.67444	0.0	17.31472	0.02524	0.29644	0.0	0.0	0.18731	0.07062	0.40173	0.12155	1.44594	13.49347	0.66355	7.18008	0.26415	0.77067	0.07852	0.0	4.9152	0.18156	0.70344	0.37025	0.0	6.44061	0.10679	7.78518
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_gnavus	0.0	0.0	0.29518	0.0	0.02035	0.0	0.0	0.0	0.0	0.01415	0.39544	0.15991	15.53342	0.0	0.0	0.0	0.0	0.0	6.04221	0.0	0.0	0.33926	1.00675	0.07523	0.06682	0.5891	0.09536	1.89655	34.20512	5.37759	0.89415	4.53628	0.4559	0.16533	0.03751	0.12444	0.07933	0.00511	0.01902	0.89126	0.35592	4.16234	0.19183	0.11701	0.096	0.24177	0.09627	0.0	1.79517	1.88111	0.01148	3.32428	0.01987	8.32859	0.0	0.01511	0.03685	1.13045	0.0016	0.10679	0.00177	0.0	12.41589	0.0	2.86396	26.13779	0.53303	0.78369	0.0	0.00164	26.40021	2.55375	0.0561	0.50985	32.93572	0.6058	17.77725	0.20007	0.05813	1.13932	0.40372	0.02043	0.00337	1.65695	20.21807	13.47449	0.99094	0.14227	0.01192	0.0	0.1517	1.82604	0.19968	54.65485	0.24979	0.49346	0.60755	0.0	8.66943	0.27484	3.79087	0.74652	0.0	12.80605	0.0	0.03521	2.43684	8.91537	14.13586	0.0	4.42172	0.02807	0.09828	0.01433	0.17516	10.38515	0.02365	0.45621	9.32047	0.00085	0.00453	0.63844	11.87984	0.0	0.0	0.11904	0.00624	0.0327	0.02187	0.00563	1.97268	2.82467	0.01021	8.9607	0.01195	0.01094	0.26747	0.01577	0.02629	8.11691	0.04227	0.01118	0.01063	0.0	0.43809	1.30918	0.23036	7.02746	0.00835	0.98242	0.0069	23.46121	17.13908	56.44141	6.10495	1.27664	0.00277	5.68179	9.82389	0.0065	0.89279	4.49041	1.05478	0.13307	0.85093	0.04806	0.0	0.12671	0.36671	0.0	0.0	5.70781	0.0	1.95073	0.03851	0.1546	1.86865	0.01404	0.34672	2.65059	4.94314	24.02092	4.04328	2.75083	5.63716	10.15879	1.00459	2.02509	0.98158	0.0	3.21516	0.0	23.9973	0.0	0.0	0.10187	3.82283	0.38281	0.16182	0.0	0.37847	0.0	0.01213	0.0	0.17509	0.58157	0.02969	2.65379	0.05539	0.10482	0.0	0.0	0.03233	0.05087	0.25506	0.02044	0.0	0.03146	0.0	0.04904
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia|s__Ruminococcus_torques	1.6174	2.58944	0.0	1.48698	2.61208	2.0311	5.54635	2.79228	1.15477	0.0	0.00246	1.02493	1.04463	1.0743	6.05919	0.108	1.7411	0.7041	1.57992	1.56033	2.12924	1.49668	0.0	0.0	0.00253	4.30446	0.70371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35995	2.60318	11.54882	0.0	0.0	0.0	17.6459	3.81224	2.322	0.44259	1.00874	0.71352	5.09582	0.0	2.9607	0.22998	0.59044	0.0	2.21046	0.62715	1.80032	0.0	2.9712	4.15887	3.49661	0.0601	0.72672	0.71871	0.0	0.0	0.0	0.0	1.45218	0.0	0.0	0.0	3.81679	0.0	0.0	1.60498	0.0	1.29547	0.0	0.00632	1.43153	1.24688	0.0	3.60392	0.0	0.0	0.0	0.98741	0.97152	0.20488	0.0	0.0	2.85321	0.0	0.00409	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.78791	0.0	0.98458	0.03944	0.0	0.0	0.0	0.0	7.39948	0.0	0.38412	0.42019	0.0	0.0	3.0273	0.0	0.0	2.6652	0.0	0.0	0.0	2.88101	0.0	0.0	0.83982	0.4697	0.96598	0.0	0.0	0.0	1.77263	0.0	0.70755	1.09252	0.82652	2.29273	0.66772	0.00069	3.75003	0.15108	1.98325	0.40616	0.0	0.0	0.0	0.06508	0.0	0.0	0.0	0.0	0.0	0.0	0.73946	0.96899	0.0	0.0	0.0	0.0	2.71036	6.32724	0.0	0.0	0.02707	0.44517	0.0	0.03457	0.0	0.46494	0.33542	0.0	0.00704	0.0	0.2944	0.12639	0.0	0.01444	1.36036	0.0	0.0	0.0	0.0	0.0	8.51267	0.0	17.92654	0.0	0.0079	2.2255	0.0	2.31363	0.0	1.05119	2.69851	2.55955	1.56654	6.36429	0.0	0.0	0.0	3.00115	1.07663	0.0	0.16778	0.0	0.70596	0.0	0.94301	0.0	5.89398	0.0	0.0	3.807	9.97021	0.0	0.0	0.0	0.96329	3.21933
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio	8.19608	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09613	0.0	0.0	0.0	0.0	0.0	0.0	0.86361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0	0.0	0.0	0.0	17.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16337	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_crossotus	2.7903	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.08003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Butyrivibrio|s__Butyrivibrio_sp_CAG_318	5.40578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.10482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.16337	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	1.55854	13.09114	0.0	1.32123	3.84819	2.85259	4.746	2.73351	2.76115	6.38804	4.12711	5.89053	1.46847	2.86282	5.43234	1.50008	2.94966	3.22026	2.86331	2.28026	4.43348	3.8603	0.0	2.49711	0.31584	0.0	0.0	0.0	0.0	0.53928	0.0	0.0	0.8241	2.52546	1.72213	0.0	1.87948	7.4811	2.04718	0.0	0.0	0.433	1.018	5.85213	0.93392	1.89801	0.77662	0.03177	0.73774	3.00785	1.85444	0.0	3.96162	0.0	7.6284	1.46479	1.84938	2.87304	3.85223	2.05226	1.23135	9.32261	7.48419	7.436	0.0	0.0	0.0	0.03544	6.85143	0.0	0.0	0.0	3.69672	0.20316	0.0	2.09677	0.0	0.56923	0.00651	0.0	1.79239	0.98969	0.0	0.0	6.47414	12.7575	0.0	4.93336	0.71295	0.17057	0.0	0.0	2.6132	0.0	0.0	0.36905	0.61345	0.0	0.0	0.0	0.0	0.0	2.6895	0.0	5.33201	4.67207	0.0	0.0	0.0	0.0	0.0	0.0	0.24582	2.90242	4.00577	0.0	2.2077	6.19706	4.93623	2.35042	0.0	0.0	0.0	0.59789	1.81149	2.17883	0.60651	0.0	0.91844	0.00049	0.0	0.0	8.12401	0.0	1.3941	4.29131	1.75825	2.79385	1.26028	0.00038	2.08308	1.3942	0.49716	0.0	1.06734	0.0	0.60417	0.0	2.4611	0.00074	0.0	0.0	0.0	0.0	0.07974	0.0	0.0	0.0	0.0	0.0	1.16336	0.0	0.0	1.3043	0.00395	1.42062	0.0	1.35813	0.57965	2.61595	0.25702	0.0	1.05297	0.0	0.23299	1.09557	2.85975	6.58503	0.0	3.27264	0.0	0.0	0.72435	0.42682	3.83553	0.11675	0.84407	0.0	0.77153	2.94472	0.0	3.25131	0.0	3.26515	2.2123	2.22603	1.0822	1.32167	3.3271	0.0	3.586	4.21653	3.18232	0.00648	1.1279	0.0	0.22993	1.60932	0.0	0.9659	0.95786	0.0	0.31885	1.15281	2.87956	0.6248	4.70853	0.0	2.49606	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_catus	0.70369	0.0	0.0	0.33415	0.0	0.74669	0.81849	1.20224	0.41285	1.12785	0.42956	0.90718	0.45157	0.0	0.90094	1.0417	0.69997	0.97011	0.0	0.28184	0.86963	0.06066	0.0	0.17541	0.0	0.0	0.0	0.0	0.0	0.03786	0.0	0.0	0.0	0.0	0.01283	0.0	0.32183	0.76126	0.28922	0.0	0.0	0.433	0.0	0.0	0.17801	0.2285	0.64137	0.03177	0.0	0.4399	0.00204	0.0	0.45671	0.0	0.11042	0.12709	0.3302	0.25036	0.0	0.40699	0.19977	0.37963	0.0	0.32513	0.0	0.0	0.0	0.0	0.18507	0.0	0.0	0.0	0.0	0.20316	0.0	1.02205	0.0	0.14479	0.0	0.0	0.56811	0.43808	0.0	0.0	0.0	0.0	0.0	0.2361	0.0	0.15357	0.0	0.0	0.0	0.0	0.0	0.0	0.0354	0.0	0.0	0.0	0.0	0.0	0.5472	0.0	0.3169	0.2573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4478	0.0	0.0	0.0	1.43434	0.0	0.37792	0.0	0.0	0.0	0.34486	0.06608	0.0	0.00147	0.0	0.0	0.0	0.0	0.0	0.40408	0.0	0.11329	0.74289	0.01894	0.15777	0.33456	0.0	0.3367	0.12439	0.04307	0.0	0.01246	0.0	0.2606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07974	0.0	0.0	0.0	0.0	0.0	0.04203	0.0	0.0	0.30566	0.00395	0.0	0.0	0.13417	0.0	0.0	0.25702	0.0	0.0804	0.0	0.00046	0.33794	0.0	1.54778	0.0	0.0	0.0	0.0	0.0	0.42682	0.26402	0.0	0.84407	0.0	0.77153	0.48472	0.0	0.0	0.0	1.1934	0.35558	0.69571	1.0822	1.32167	0.04733	0.0	0.02429	3.04585	0.65451	0.00648	0.01337	0.0	0.11947	0.0	0.0	0.73148	0.64057	0.0	0.31885	0.82123	0.0	0.0	0.87079	0.0	0.70531	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_comes	0.85282	2.41847	0.0	0.98707	1.60065	2.00828	3.69028	1.22717	2.3483	1.95078	3.69755	3.0828	1.0169	2.86282	4.5314	0.08571	2.24969	0.5557	2.86331	1.86553	1.58524	3.79963	0.0	2.32169	0.31584	0.0	0.0	0.0	0.0	0.50142	0.0	0.0	0.8241	2.52546	1.7093	0.0	1.55765	3.61471	1.75797	0.0	0.0	0.0	1.018	5.85213	0.75591	1.66951	0.13525	0.0	0.73774	2.56795	1.8524	0.0	3.50491	0.0	0.95824	1.3377	1.51918	2.62267	3.85223	1.64528	1.03158	1.53248	7.48419	1.09458	0.0	0.0	0.0	0.03544	0.82498	0.0	0.0	0.0	3.69672	0.0	0.0	1.07471	0.0	0.42444	0.00651	0.0	1.19958	0.55161	0.0	0.0	6.47414	12.7575	0.0	1.99833	0.71295	0.017	0.0	0.0	2.6132	0.0	0.0	0.36905	0.57806	0.0	0.0	0.0	0.0	0.0	2.1423	0.0	0.92528	4.41478	0.0	0.0	0.0	0.0	0.0	0.0	0.24582	2.45463	4.00577	0.0	2.2077	4.76272	4.93623	1.9725	0.0	0.0	0.0	0.25303	1.7454	2.17883	0.60504	0.0	0.91844	0.00049	0.0	0.0	0.8748	0.0	1.28081	1.89077	1.73931	1.69361	0.92572	0.00038	1.74639	0.0	0.45409	0.0	1.05488	0.0	0.34357	0.0	2.4611	0.00074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.12133	0.0	0.0	0.99864	0.0	0.9179	0.0	1.22397	0.57965	0.0	0.0	0.0	0.97257	0.0	0.23253	0.75764	2.85975	5.03725	0.0	3.27264	0.0	0.0	0.72435	0.0	3.57151	0.11675	0.0	0.0	0.0	2.45999	0.0	3.25131	0.0	2.07175	1.85144	1.53032	0.0	0.0	3.27977	0.0	3.56171	1.17068	2.52782	0.0	1.11453	0.0	0.11046	1.60932	0.0	0.23442	0.0	0.0	0.0	0.33157	2.87956	0.6248	3.83774	0.0	1.79076	0.0
